github.com/aws/aws-sdk-go/private/protocol/query/queryutil_5e436e55ac5eddc739f26a2a209b3f4248ee8e0e_v1.10.18_v1.10.18,terraform-providers/terraform-provider-terraform
github.com/aws/aws-sdk-go/service/ecr_5e436e55ac5eddc739f26a2a209b3f4248ee8e0e_v1.10.18_v1.10.18,terraform-providers/terraform-provider-terraform
github.com/hashicorp/go-getter_a686900cb3753aa644dc4812be91ceaf9fdd3b98_master_master,terraform-providers/terraform-provider-nsxt
github.com/vmware/go-vmware-nsxt/upgrade_96b140e11f9b2e77c8a2e8ba557981e35fd5332a,terraform-providers/terraform-provider-nsxt
github.com/spotinst/spotinst-sdk-go/spotinst/util/uritemplates_e9a0995904e38e1ed662fbd559760e11db8c2a0b,terraform-providers/terraform-provider-spotinst
github.com/keybase/go-crypto/ed25519/internal/edwards25519_f63716704117f5bd34d8f0f068f7e8369d20d4ab,terraform-providers/terraform-provider-kubernetes
github.com/hashicorp/hcl2/gohcl_e493407e7e8d1181165520f9d14ddc591e509477,terraform-providers/terraform-provider-cloudscale
github.com/hashicorp/terraform/helper/schema_e493407e7e8d1181165520f9d14ddc591e509477,terraform-providers/terraform-provider-cloudscale
golang.org/x/net/html_d866cfc389cec985d6fda2859936a575a55a3ab6,terraform-providers/terraform-provider-panos
google.golang.org/grpc/stats_8fba5fc8fd4073dd1452d6b2c7335030848a41b1,terraform-providers/terraform-provider-panos
github.com/mitchellh/go-homedir_b8bc1bf767474819792c23f32d8286a45736f1c6,terraform-providers/terraform-provider-opsgenie,terraform-providers/terraform-provider-aws,terraform-providers/terraform-provider-dnsimple,terraform-providers/terraform-provider-consul,terraform-providers/terraform-provider-cloudstack,terraform-providers/terraform-provider-vsphere,terraform-providers/terraform-provider-tls,terraform-providers/terraform-provider-cobbler,terraform-providers/terraform-provider-azurerm,terraform-providers/terraform-provider-nomad,terraform-providers/terraform-provider-ovh,terraform-providers/terraform-provider-scaleway,terraform-providers/terraform-provider-http,terraform-providers/terraform-provider-bitbucket,terraform-providers/terraform-provider-logentries,terraform-providers/terraform-provider-ignition,terraform-providers/terraform-provider-datadog,terraform-providers/terraform-provider-pagerduty,terraform-providers/terraform-provider-chef,terraform-providers/terraform-provider-oneandone,terraform-providers/terraform-provider-ultradns,terraform-providers/terraform-provider-postgresql,terraform-providers/terraform-provider-profitbricks,terraform-providers/terraform-provider-google,terraform-providers/terraform-provider-dme,terraform-providers/terraform-provider-circonus,terraform-providers/terraform-provider-dyn,terraform-providers/terraform-provider-influxdb,terraform-providers/terraform-provider-mailgun,terraform-providers/terraform-provider-alicloud,terraform-providers/terraform-provider-rundeck,terraform-providers/terraform-provider-grafana,terraform-providers/terraform-provider-rabbitmq,terraform-providers/terraform-provider-digitalocean,terraform-providers/terraform-provider-arukas,terraform-providers/terraform-provider-archive,terraform-providers/terraform-provider-vcd,terraform-providers/terraform-provider-powerdns,terraform-providers/terraform-provider-atlas,terraform-providers/terraform-provider-external,terraform-providers/terraform-provider-dns,terraform-providers/terraform-provider-newrelic,terraform-providers/terraform-provider-github,terraform-providers/terraform-provider-librato,terraform-providers/terraform-provider-openstack,terraform-providers/terraform-provider-null,terraform-providers/terraform-provider-heroku,terraform-providers/terraform-provider-packet,terraform-providers/terraform-provider-clc,terraform-providers/terraform-provider-template,terraform-providers/terraform-provider-icinga2,terraform-providers/terraform-provider-softlayer,terraform-providers/terraform-provider-spotinst,terraform-providers/terraform-provider-cloudflare,terraform-providers/terraform-provider-mysql,terraform-providers/terraform-provider-kubernetes,terraform-providers/terraform-provider-opc,terraform-providers/terraform-provider-terraform,terraform-providers/terraform-provider-vault,terraform-providers/terraform-provider-gitlab,terraform-providers/terraform-provider-azure-classic,terraform-providers/terraform-provider-statuscake,terraform-providers/terraform-provider-random,terraform-providers/terraform-provider-local,terraform-providers/terraform-provider-fastly,terraform-providers/terraform-provider-docker,terraform-providers/terraform-provider-rancher,terraform-providers/terraform-provider-opentelekomcloud,terraform-providers/terraform-provider-oraclepaas,terraform-providers/terraform-provider-nsxt,terraform-providers/terraform-provider-panos
golang.org/x/sys/unix_d75a52659825e75fff6158388dddc6a5b04f9ba5,terraform-providers/terraform-provider-kubernetes,terraform-providers/terraform-provider-terraform
k8s.io/apimachinery/pkg/conversion/queryparams_1fd2e63a9a370677308a42f24fd40c86438afddf,terraform-providers/terraform-provider-kubernetes
github.com/aws/aws-sdk-go/aws/defaults_e493407e7e8d1181165520f9d14ddc591e509477,terraform-providers/terraform-provider-cloudscale
github.com/vmware/go-vmware-nsxt/errorresolver_96b140e11f9b2e77c8a2e8ba557981e35fd5332a,terraform-providers/terraform-provider-nsxt
golang.org/x/net/lex/httplex_0a9397675ba34b2845f758fe3cd68828369c6517,terraform-providers/terraform-provider-azurerm
google.golang.org/api/dataproc/v1_a0c31fb0028e0111b942a29b9fc2e9235202c48b,terraform-providers/terraform-provider-kubernetes
github.com/aws/aws-sdk-go/private/protocol/ec2query_5e436e55ac5eddc739f26a2a209b3f4248ee8e0e_v1.10.18_v1.10.18,terraform-providers/terraform-provider-terraform
github.com/hashicorp/terraform/backend/remote-state/swift_0e69f1542dcbd39c6e5b3327916fc7b70dcdc70b,terraform-providers/terraform-provider-nsxt
github.com/PaloAltoNetworks/pango/version_a336d5b0055d4b73746bf129e2137e9b142636fc,terraform-providers/terraform-provider-panos
github.com/mitchellh/hashstructure_2bca23e0e452137f789efbc8610126fd8b94f73b,terraform-providers/terraform-provider-panos
github.com/aws/aws-sdk-go/private/protocol/jsonrpc_7f68df2a5baf19398d17def23a514a6e617e5937_v1.13.28_v1.13.28,terraform-providers/terraform-provider-aws
github.com/hashicorp/terraform/helper/pathorcontents_a6008b8a48a749c7c167453b9cf55ffd572b9a5d_v0.11.2_v0.11.2,terraform-providers/terraform-provider-google
github.com/hashicorp/hcl2/hcl/json_4719b76b5235739a3aa76131739a62aec6192e7d,terraform-providers/terraform-provider-kubernetes
golang.org/x/sys/unix_0b25a408a50076fbbcae6b7ac0ea5fbb0b085e79,terraform-providers/terraform-provider-rancher,terraform-providers/terraform-provider-logicmonitor
github.com/huaweicloud/golangsdk/openstack/utils_98f31e4f21bec892b331ee55c5a5fff72d407abc,terraform-providers/terraform-provider-opentelekomcloud
github.com/aws/aws-sdk-go/aws/corehandlers_be4fa13e47938e4801fada8c8ca3d1867ad3dcb3_v1.8.34_v1.8.34,terraform-providers/terraform-provider-opsgenie,terraform-providers/terraform-provider-dnsimple,terraform-providers/terraform-provider-consul,terraform-providers/terraform-provider-cloudstack,terraform-providers/terraform-provider-vsphere,terraform-providers/terraform-provider-tls,terraform-providers/terraform-provider-cobbler,terraform-providers/terraform-provider-azurerm,terraform-providers/terraform-provider-nomad,terraform-providers/terraform-provider-ovh,terraform-providers/terraform-provider-scaleway,terraform-providers/terraform-provider-http,terraform-providers/terraform-provider-bitbucket,terraform-providers/terraform-provider-logentries,terraform-providers/terraform-provider-ignition,terraform-providers/terraform-provider-datadog,terraform-providers/terraform-provider-pagerduty,terraform-providers/terraform-provider-chef,terraform-providers/terraform-provider-oneandone,terraform-providers/terraform-provider-ultradns,terraform-providers/terraform-provider-postgresql,terraform-providers/terraform-provider-profitbricks,terraform-providers/terraform-provider-google,terraform-providers/terraform-provider-dme,terraform-providers/terraform-provider-circonus,terraform-providers/terraform-provider-dyn,terraform-providers/terraform-provider-influxdb,terraform-providers/terraform-provider-mailgun,terraform-providers/terraform-provider-alicloud,terraform-providers/terraform-provider-rundeck,terraform-providers/terraform-provider-grafana,terraform-providers/terraform-provider-rabbitmq,terraform-providers/terraform-provider-digitalocean,terraform-providers/terraform-provider-arukas,terraform-providers/terraform-provider-archive,terraform-providers/terraform-provider-vcd,terraform-providers/terraform-provider-powerdns,terraform-providers/terraform-provider-atlas,terraform-providers/terraform-provider-external,terraform-providers/terraform-provider-dns,terraform-providers/terraform-provider-newrelic,terraform-providers/terraform-provider-github,terraform-providers/terraform-provider-librato,terraform-providers/terraform-provider-openstack,terraform-providers/terraform-provider-null,terraform-providers/terraform-provider-heroku,terraform-providers/terraform-provider-packet,terraform-providers/terraform-provider-clc,terraform-providers/terraform-provider-template,terraform-providers/terraform-provider-icinga2,terraform-providers/terraform-provider-softlayer,terraform-providers/terraform-provider-spotinst,terraform-providers/terraform-provider-cloudflare,terraform-providers/terraform-provider-mysql,terraform-providers/terraform-provider-vault,terraform-providers/terraform-provider-gitlab,terraform-providers/terraform-provider-azure-classic,terraform-providers/terraform-provider-statuscake,terraform-providers/terraform-provider-random,terraform-providers/terraform-provider-local,terraform-providers/terraform-provider-fastly,terraform-providers/terraform-provider-docker,terraform-providers/terraform-provider-rancher,terraform-providers/terraform-provider-opentelekomcloud
golang.org/x/crypto/openpgp/packet_b3c9a1d25cfbbbab0ff4780b71c4f54e6e92a0de,terraform-providers/terraform-provider-aws
github.com/zclconf/go-cty/cty/json_49fa5e03c418f95f78684c91e155af06aa901a32,terraform-providers/terraform-provider-packet
google.golang.org/genproto/googleapis/bigtable/admin/v2_11c7f9e547da6db876260ce49ea7536985904c9b,terraform-providers/terraform-provider-kubernetes
github.com/aws/aws-sdk-go/service/cloudformation_5e436e55ac5eddc739f26a2a209b3f4248ee8e0e_v1.10.18_v1.10.18,terraform-providers/terraform-provider-terraform
github.com/posener/complete/cmd_0cd6c833fe0df3fe6ff4a949321325745b586a5a,terraform-providers/terraform-provider-nomad
github.com/gophercloud/gophercloud/openstack/utils_c7551a666c4fee120cc314dce91ba3d0663a86f3,terraform-providers/terraform-provider-openstack
github.com/ChrisTrenkamp/goxpath/tree/xmltree_4fe03583929022c9c96829401ffabc755e69782e,terraform-providers/terraform-provider-nsxt
github.com/hashicorp/terraform/helper/shadow_2041053ee9444fa8175a298093b55a89586a1823_v0.10.0_v0.10.0,terraform-providers/terraform-provider-opsgenie,terraform-providers/terraform-provider-dnsimple,terraform-providers/terraform-provider-consul,terraform-providers/terraform-provider-cloudstack,terraform-providers/terraform-provider-tls,terraform-providers/terraform-provider-cobbler,terraform-providers/terraform-provider-nomad,terraform-providers/terraform-provider-ovh,terraform-providers/terraform-provider-scaleway,terraform-providers/terraform-provider-http,terraform-providers/terraform-provider-bitbucket,terraform-providers/terraform-provider-logentries,terraform-providers/terraform-provider-ignition,terraform-providers/terraform-provider-datadog,terraform-providers/terraform-provider-pagerduty,terraform-providers/terraform-provider-chef,terraform-providers/terraform-provider-oneandone,terraform-providers/terraform-provider-ultradns,terraform-providers/terraform-provider-postgresql,terraform-providers/terraform-provider-profitbricks,terraform-providers/terraform-provider-circonus,terraform-providers/terraform-provider-dyn,terraform-providers/terraform-provider-influxdb,terraform-providers/terraform-provider-mailgun,terraform-providers/terraform-provider-alicloud,terraform-providers/terraform-provider-rundeck,terraform-providers/terraform-provider-grafana,terraform-providers/terraform-provider-rabbitmq,terraform-providers/terraform-provider-digitalocean,terraform-providers/terraform-provider-archive,terraform-providers/terraform-provider-vcd,terraform-providers/terraform-provider-powerdns,terraform-providers/terraform-provider-atlas,terraform-providers/terraform-provider-external,terraform-providers/terraform-provider-dns,terraform-providers/terraform-provider-newrelic,terraform-providers/terraform-provider-github,terraform-providers/terraform-provider-librato,terraform-providers/terraform-provider-openstack,terraform-providers/terraform-provider-null,terraform-providers/terraform-provider-heroku,terraform-providers/terraform-provider-clc,terraform-providers/terraform-provider-template,terraform-providers/terraform-provider-icinga2,terraform-providers/terraform-provider-softlayer,terraform-providers/terraform-provider-spotinst,terraform-providers/terraform-provider-cloudflare,terraform-providers/terraform-provider-mysql,terraform-providers/terraform-provider-opc,terraform-providers/terraform-provider-vault,terraform-providers/terraform-provider-gitlab,terraform-providers/terraform-provider-azure-classic,terraform-providers/terraform-provider-statuscake,terraform-providers/terraform-provider-random,terraform-providers/terraform-provider-local,terraform-providers/terraform-provider-fastly,terraform-providers/terraform-provider-docker,terraform-providers/terraform-provider-rancher,terraform-providers/terraform-provider-opentelekomcloud,terraform-providers/terraform-provider-oraclepaas
github.com/hashicorp/terraform/flatmap_41e50bd32a8825a84535e353c3674af8ce799161_v0.11.7_v0.11.7,terraform-providers/terraform-provider-aws,terraform-providers/terraform-provider-vsphere
github.com/hashicorp/terraform/httpclient_a20dbb43782ade816baaeffa8033da0027ee6b26,terraform-providers/terraform-provider-nomad
github.com/golang/protobuf/protoc-gen-go/descriptor_5a0f697c9ed9d68fef0116532c6e05cfeae00e55,terraform-providers/terraform-provider-google,terraform-providers/terraform-provider-kubernetes
github.com/aws/aws-sdk-go/service/route53_b79a722cb7aba0edd9bd2256361ae2e15e98f8ad_v1.10.36_v1.10.36,terraform-providers/terraform-provider-nsxt
